"","Age","Workclass","Fnlwgt","Education","Education.num","Marital.status","Occupation","Relationship","Race","Sex","Capital.gain","Capital.loss","Hours.per.week","Native.country","Above.Limit"
"19493",76,1,191024,10,13,3,3,1,5,2,0,0,30,39,1
"19494",23,5,167868,9,11,5,1,2,5,1,0,0,40,39,1
"19495",44,5,225879,16,10,3,1,6,4,1,0,0,30,26,2
"19496",81,6,247232,1,6,3,4,6,5,1,2936,0,28,39,1
"19498",56,5,177271,9,11,3,13,1,5,2,0,0,40,39,2
"19499",58,2,129786,1,6,3,3,1,5,2,0,0,40,39,1
"19500",45,5,31339,10,13,3,1,1,5,2,0,0,45,39,2
"19501",25,5,236267,12,9,3,6,1,5,2,0,0,40,39,1
"19502",36,5,130620,10,13,3,10,6,2,1,0,0,35,30,2
"19503",32,5,208180,9,11,3,13,6,5,1,0,0,24,39,2
"19504",25,5,292058,12,9,5,8,3,5,2,0,0,30,39,1
"19505",29,2,142712,16,10,3,1,1,5,2,0,0,40,39,2
"19506",23,5,119665,12,9,5,1,2,5,2,0,0,60,39,1
"19507",41,5,116825,13,14,3,10,1,5,2,0,0,55,39,2
"19508",48,8,201177,10,13,3,4,1,3,2,0,0,40,39,2
"19509",29,5,118337,12,9,3,14,1,5,2,0,0,60,39,1
"19510",27,1,173800,13,14,5,3,5,2,2,0,0,20,36,1
"19511",55,5,289257,16,10,3,3,1,5,2,0,0,40,39,1
"19512",30,5,190912,2,7,3,6,1,2,2,0,1651,40,40,1
"19513",45,5,140581,16,10,7,8,5,3,1,0,0,40,39,1
"19514",50,5,174102,12,9,1,3,4,5,2,0,0,40,33,1
"19515",22,5,316509,12,9,5,3,2,5,2,0,0,50,39,1
"19516",80,3,20101,12,9,7,8,5,1,1,0,0,32,39,1
"19517",30,5,187279,12,9,3,6,1,5,2,0,0,44,39,1
"19518",20,5,259496,16,10,5,12,4,5,1,0,0,20,39,1
"19519",29,7,181466,12,9,3,12,1,5,2,0,0,35,39,1
"19520",56,5,178202,16,10,3,7,1,5,2,0,0,40,39,1
"19521",63,5,188976,10,13,3,1,1,5,2,0,0,40,39,1
"19522",20,5,203027,12,9,5,6,4,5,2,0,0,40,39,1
"19523",38,8,142022,12,9,3,1,6,3,1,0,0,40,39,1
"19524",31,5,119033,12,9,3,3,1,5,2,0,0,40,39,1
"19525",21,5,216181,16,10,5,12,4,5,2,0,0,35,39,1
"19526",47,5,178341,1,6,3,7,1,5,2,0,0,46,39,2
"19527",25,3,244408,10,13,5,13,5,2,1,0,0,40,40,1
"19528",31,5,198953,16,10,6,1,5,3,1,0,0,38,39,1
"19529",28,5,173110,12,9,5,4,2,5,1,0,0,40,39,1
"19531",30,3,181091,10,13,3,11,1,5,2,0,0,40,39,1
"19532",39,6,135500,12,9,3,4,1,5,2,0,1977,40,39,2
"19533",27,5,133929,10,13,5,10,5,5,1,0,0,36,39,1
"19534",26,5,86483,16,10,5,4,2,5,1,0,0,40,39,1
"19535",47,5,167787,12,9,5,1,3,5,1,0,0,40,39,1
"19536",27,7,208577,12,9,5,3,2,5,2,0,2258,50,39,1
"19537",43,5,216697,16,10,3,11,1,4,2,0,0,32,39,1
"19538",32,3,118457,10,13,5,10,2,5,2,0,0,55,39,1
"19539",20,5,298635,16,10,5,12,4,2,2,0,0,30,30,1
"19540",21,3,212780,3,8,5,6,5,3,1,0,0,20,39,1
"19541",32,5,159187,9,11,5,10,2,5,2,0,0,40,39,1
"19542",37,5,237995,9,11,1,7,2,3,2,0,0,48,39,1
"19543",45,5,160724,12,9,3,3,1,2,2,0,0,40,40,1
"19544",37,6,183800,8,12,3,12,1,5,2,0,1887,40,39,2
"19546",24,5,161198,10,13,5,10,2,5,2,0,0,25,39,1
"19547",28,1,113635,2,7,5,3,2,5,2,0,0,30,39,1
"19548",23,5,214542,16,10,5,5,4,5,2,0,0,40,39,1
"19549",54,1,172991,12,9,3,3,1,5,2,0,0,40,39,1
"19550",40,5,203761,12,9,3,7,1,5,2,0,0,40,39,2
"19551",38,5,161141,16,10,3,3,1,5,2,0,0,48,39,2
"19552",71,5,180117,1,6,3,7,1,5,2,0,0,40,39,1
"19553",51,5,317396,16,10,1,1,5,5,1,0,0,40,39,1
"19555",30,5,323069,10,13,5,12,2,5,1,0,0,40,39,1
"19556",34,5,181091,12,9,3,3,1,5,2,7688,0,40,39,2
"19557",38,5,309122,1,6,1,7,2,5,1,0,0,40,39,1
"19558",43,2,105936,9,11,5,10,2,5,1,13550,0,40,39,2
"19559",43,5,40024,2,7,5,14,2,5,2,0,0,42,39,1
"19560",36,2,192443,16,10,5,4,2,3,2,13550,0,40,39,2
"19561",24,8,184216,16,10,5,1,4,5,1,0,0,40,39,1
"19562",29,1,256211,4,2,5,3,4,2,2,0,0,40,30,1
"19563",55,5,205422,1,6,3,8,6,3,1,0,0,40,39,1
"19564",51,5,22211,13,14,3,10,1,5,2,0,1902,60,39,2
"19565",43,3,196308,12,9,1,4,5,1,1,0,0,40,39,1
"19566",28,5,389713,12,9,1,11,2,5,2,0,0,40,39,1
"19567",54,5,82566,8,12,3,12,1,5,2,0,0,45,39,1
"19568",47,5,199058,16,10,3,10,1,5,2,0,0,40,39,2
"19569",47,5,160440,10,13,3,12,1,5,2,0,0,55,39,2
"19570",47,5,76034,16,10,3,8,1,5,2,0,0,57,39,2
"19571",38,5,188503,16,10,5,1,5,5,1,6497,0,35,39,1
"19572",60,7,92845,5,3,3,5,1,5,2,0,0,40,39,1
"19573",19,5,29083,12,9,5,12,4,1,1,0,0,25,39,1
"19574",22,5,234474,16,10,5,1,4,3,1,0,0,25,39,1
"19575",55,3,107308,13,14,3,10,1,5,2,0,0,40,39,2
"19576",44,5,111891,16,10,6,12,3,3,1,0,0,35,39,1
"19578",44,3,193425,13,14,3,10,6,5,1,4386,0,40,39,2
"19579",28,2,188278,10,13,5,11,2,5,2,0,0,50,39,1
"19580",30,3,303485,16,10,5,14,5,3,1,0,0,40,39,1
"19581",39,3,67187,12,9,5,4,4,1,1,0,0,40,39,1
"19582",43,8,114508,12,9,1,4,5,5,1,0,0,40,39,1
"19583",24,5,204172,10,13,5,12,3,5,1,0,0,40,39,1
"19584",27,3,162973,9,11,5,11,2,5,2,0,0,56,39,1
"19586",41,3,89172,16,10,3,5,1,5,2,0,0,40,39,2
"19587",28,5,163320,12,9,5,14,4,5,2,0,0,40,39,1
"19588",61,5,128230,12,9,3,10,1,5,2,0,0,30,39,1
"19589",27,5,246440,2,7,1,7,5,5,1,0,0,40,39,1
"19590",49,5,50567,16,10,1,1,2,5,1,0,0,32,39,1
"19591",20,5,117476,16,10,3,3,1,5,2,0,0,40,39,1
"19592",41,5,315834,10,13,5,10,2,5,1,0,1876,40,39,1
"19593",28,3,214881,12,9,3,3,1,5,2,0,0,40,39,1
"19594",36,5,195516,12,9,1,7,2,5,2,0,0,40,39,1
"19595",44,7,218653,10,13,1,3,4,5,2,0,0,40,39,1
"19596",51,5,87205,10,13,3,1,6,5,1,7688,0,20,39,2
"19597",40,5,164647,16,10,1,10,5,3,1,0,0,38,39,1
"19598",19,5,129151,12,9,5,3,2,5,1,0,0,40,39,1
"19599",54,5,319697,16,10,3,10,6,5,1,0,0,40,39,1
"19600",55,7,193374,12,9,1,3,2,5,2,0,0,40,39,1
"19601",57,5,167864,9,11,7,10,2,5,1,0,0,40,39,1
"19602",29,5,197932,16,10,6,9,2,5,1,0,0,30,13,1
"19603",51,5,102904,12,9,1,12,5,5,1,0,0,43,39,1
"19604",44,5,216907,12,9,1,8,2,5,2,0,0,37,39,1
"19605",35,3,331395,9,11,3,11,1,5,2,0,0,42,39,1
"19606",40,5,171424,12,9,1,14,2,5,2,0,0,40,39,1
"19607",46,5,35406,6,4,6,8,2,5,1,0,0,32,39,1
"19608",25,5,238964,16,10,3,3,1,5,2,0,0,60,39,2
"19609",33,5,213002,10,13,5,10,2,5,2,0,1408,36,39,1
"19610",32,5,27882,16,10,5,7,3,5,1,0,2205,40,15,1
"19611",22,5,340543,12,9,5,13,2,5,1,0,0,40,39,1
"19612",39,5,70240,16,10,3,12,6,2,1,0,0,40,30,1
"19613",18,7,87169,12,9,5,5,4,2,2,0,0,40,39,1
"19614",43,5,253759,12,9,1,1,5,3,1,0,0,45,39,1
"19615",46,5,194431,12,9,5,13,3,5,2,0,0,40,39,1
"19616",63,5,137843,16,10,3,12,1,5,2,7298,0,48,39,2
"19618",59,5,182460,10,13,3,4,1,5,2,0,0,60,39,2
"19619",40,3,26929,13,14,5,10,2,5,1,0,0,40,39,1
"19620",23,5,399022,12,9,5,8,4,5,2,0,0,35,39,1
"19622",36,5,218490,9,11,3,12,1,5,2,0,0,60,39,1
"19623",48,5,164423,12,9,1,7,5,5,1,0,0,40,39,1
"19624",43,5,124436,16,10,3,10,6,5,1,0,0,40,39,2
"19625",18,5,60981,1,6,5,8,4,5,1,0,0,30,39,1
"19627",36,5,150601,15,15,3,10,1,5,2,0,0,50,39,1
"19628",53,5,228500,12,9,3,7,1,5,2,0,0,40,39,2
"19629",36,8,76767,16,10,1,4,2,5,1,0,0,39,39,1
"19630",20,5,218178,12,9,5,6,2,5,2,0,0,40,39,1
"19631",22,5,615367,10,13,5,12,2,5,1,0,0,60,39,1
"19632",34,5,150324,10,13,3,10,1,5,2,0,0,40,39,2
"19633",39,5,51264,2,7,1,8,4,5,2,0,0,40,39,1
"19634",57,5,197642,16,10,7,8,2,5,1,0,0,40,39,1
"19635",30,5,229895,1,6,1,8,5,5,1,0,0,40,39,1
"19636",37,5,167415,15,15,3,10,1,5,2,0,0,60,39,2
"19637",51,5,166934,12,9,3,7,1,5,2,0,0,40,39,2
"19638",38,5,305597,12,9,5,14,5,5,2,0,0,40,39,1
"19639",34,5,301591,12,9,5,4,5,5,1,0,0,35,39,1
"19640",47,2,229646,12,9,4,1,2,3,1,0,0,40,33,1
"19641",28,7,51461,12,9,3,5,1,5,2,0,0,40,39,1
"19642",25,5,206600,1,6,5,8,2,5,2,0,0,24,27,1
"19643",25,5,176836,16,10,5,4,2,5,1,0,0,60,39,1
"19645",50,5,33304,12,9,3,3,1,5,2,0,0,40,39,2
"19646",43,5,174051,10,13,3,3,1,5,2,0,0,48,39,1
"19648",32,5,170017,12,9,3,3,1,5,2,0,0,50,39,1
"19649",44,5,98466,1,6,5,5,5,5,2,0,0,35,39,1
"19650",19,5,188864,12,9,5,12,5,3,1,0,0,20,39,1
"19651",53,6,137815,16,10,7,4,2,5,2,0,0,40,39,2
"19652",21,5,43475,12,9,5,11,2,5,2,0,0,40,39,1
"19653",26,5,557236,12,9,5,14,2,5,2,0,0,40,39,1
"19655",31,5,161765,16,10,3,12,1,5,2,0,2051,57,39,1
"19656",32,5,207668,10,13,5,4,3,5,2,0,2444,50,39,2
"19657",33,5,171215,13,14,5,1,4,5,2,0,0,40,39,1
"19658",49,1,52590,12,9,5,3,2,3,2,0,0,40,39,1
"19660",30,5,149507,12,9,3,12,1,5,2,0,0,42,39,1
"19661",49,5,98092,12,9,3,3,1,5,2,0,0,40,39,2
"19662",18,5,123714,2,7,5,6,2,3,2,0,0,40,39,1
"19663",30,8,190385,16,10,5,1,2,5,1,0,0,37,39,1
"19664",51,5,334273,12,9,3,3,1,5,2,0,0,40,39,1
"19665",52,5,343440,16,10,3,10,1,5,2,0,0,40,39,1
"19666",52,5,208302,12,9,1,8,3,5,2,0,0,30,39,1
"19667",23,3,280164,12,9,5,8,4,3,2,0,0,32,39,1
"19668",23,7,174714,1,6,5,3,2,5,2,0,0,60,39,1
"19669",36,5,184655,12,9,3,7,1,5,2,0,0,48,39,1
"19670",19,5,140459,2,7,5,3,3,5,2,0,0,25,39,1
"19671",53,7,108815,12,9,3,3,1,5,2,0,0,60,39,1
"19672",17,5,152652,2,7,5,6,4,5,2,0,0,25,39,1
"19674",46,3,33373,10,13,1,10,5,5,1,0,0,40,39,1
"19675",33,5,243674,12,9,6,13,2,5,2,0,0,46,39,1
"19676",40,5,225432,16,10,3,7,1,5,2,0,0,45,39,1
"19677",56,5,215839,16,10,3,14,1,5,2,0,0,60,39,1
"19678",29,3,195520,13,14,3,10,1,5,2,0,0,40,39,1
"19679",41,5,70092,16,10,1,1,5,5,1,0,0,38,39,1
"19680",22,5,189888,12,9,3,12,1,5,2,0,0,45,39,1
"19681",28,5,64307,6,4,3,3,1,5,2,0,0,40,39,1
"19682",31,5,94235,10,13,3,3,1,5,2,0,0,46,39,1
"19683",35,5,62333,10,13,5,10,2,5,1,0,0,40,39,1
"19684",38,5,260997,16,10,3,7,1,3,2,0,0,40,39,1
"19686",39,5,147258,1,6,3,3,1,5,2,0,0,40,39,1
"19687",27,7,207948,16,10,5,8,2,3,2,0,0,40,39,1
"19688",50,5,180607,12,9,5,1,4,5,1,0,0,40,39,1
"19689",56,3,104996,12,9,3,14,1,5,2,0,0,40,39,1
"19690",80,7,562336,12,9,3,5,1,5,2,0,0,20,39,1
"19692",52,8,142757,12,9,3,11,1,3,2,0,0,40,39,2
"19693",26,3,220656,10,13,5,10,4,3,2,0,0,38,9,1
"19694",43,5,96483,12,9,1,8,4,2,1,0,0,40,35,1
"19695",45,5,51744,10,13,5,4,2,5,1,0,0,42,39,1
"19696",41,6,114967,9,11,3,4,1,3,2,0,0,40,39,2
"19697",30,5,393965,8,12,1,1,2,5,1,0,0,25,39,1
"19698",24,5,41838,16,10,3,3,1,5,2,2407,0,40,39,1
"19699",43,3,143046,16,10,1,8,5,5,1,0,0,20,39,1
"19701",54,5,183248,12,9,1,14,2,3,2,0,0,40,39,1
"19702",23,5,102942,10,13,5,10,4,5,1,0,2258,40,39,2
"19703",33,7,427474,12,9,3,12,1,5,2,0,0,60,39,2
"19705",38,5,89559,16,10,6,10,5,5,1,0,0,40,11,1
"19706",41,7,32533,9,11,3,5,1,5,2,0,0,45,39,1
"19707",22,1,255969,3,8,5,3,2,5,2,0,0,48,39,1
"19708",66,6,112376,6,4,3,3,1,5,2,0,0,40,39,2
"19709",70,1,346053,12,9,3,3,1,5,2,0,0,40,39,1
"19710",58,7,147653,1,6,3,3,6,5,1,0,1977,35,39,2
"19713",61,5,171429,2,7,1,8,5,5,1,0,0,36,39,1
"19714",35,3,190964,10,13,3,3,1,5,2,0,0,40,39,1
"19715",19,5,109005,16,10,5,10,4,5,1,0,0,40,39,1
"19716",52,5,404453,12,9,5,1,5,3,1,0,0,40,39,1
"19717",38,7,280169,10,13,3,12,1,5,2,7298,0,50,39,2
"19718",39,7,163204,12,9,3,12,1,5,2,0,0,40,39,1
"19719",33,7,192256,10,13,3,3,1,5,2,0,0,50,39,1
"19720",52,5,181755,12,9,1,1,5,5,1,0,0,40,39,1
"19721",41,5,183105,12,9,6,7,5,5,1,0,0,44,5,1
"19722",37,5,335168,16,10,3,12,1,5,2,0,0,55,39,1
"19723",38,3,86643,10,13,3,10,1,5,2,0,0,45,39,2
"19724",27,5,180262,16,10,5,4,2,5,1,0,0,40,39,1
"19725",38,5,127865,13,14,5,1,5,5,1,0,0,40,39,1
"19726",38,7,146042,10,13,3,10,1,2,2,3103,0,60,39,2
"19727",49,7,102110,12,9,3,13,1,5,2,0,0,30,39,2
"19728",38,5,152237,10,13,5,12,2,5,2,0,0,45,39,2
"19729",22,5,202745,12,9,5,7,3,5,2,0,0,55,39,1
"19730",40,2,199303,8,12,3,10,1,5,2,0,0,40,39,2
"19731",20,5,266467,12,9,3,3,1,5,2,0,0,40,39,1
"19733",24,5,204935,13,14,5,1,2,5,2,0,0,56,39,1
"19734",58,2,244830,10,13,6,10,2,5,2,4787,0,40,39,2
"19735",24,5,190457,16,10,5,1,4,5,1,0,0,40,39,1
"19736",43,5,180138,12,9,5,3,2,5,2,0,0,45,39,1
"19737",38,5,166585,12,9,5,4,4,5,1,0,0,40,39,1
"19738",42,5,29962,12,9,3,3,1,5,2,0,0,40,39,1
"19739",27,5,191129,16,10,3,7,1,5,2,0,0,40,39,1
"19740",18,5,378707,1,6,5,12,4,5,1,0,0,20,39,1
"19741",37,5,116358,12,9,5,3,3,1,2,27828,0,48,39,2
"19743",40,5,233320,6,4,6,8,2,5,1,0,0,25,39,1
"19744",50,6,302708,10,13,3,4,1,2,2,7688,0,50,24,2
"19745",57,5,29375,12,9,6,12,2,1,1,0,0,35,39,1
"19746",36,3,137314,16,10,3,11,1,5,2,0,0,60,39,2
"19747",41,5,140886,12,9,3,5,1,5,2,0,0,40,39,1
"19748",90,5,226968,6,4,3,7,1,5,2,0,0,40,39,1
"19752",35,5,261646,12,9,3,11,1,5,2,0,0,55,39,1
"19753",32,5,178615,12,9,3,3,1,5,2,2407,0,40,39,1
"19754",33,5,295589,10,13,5,10,2,3,2,0,0,50,39,2
"19755",32,6,377836,9,11,3,4,1,5,2,0,0,40,39,1
"19756",31,5,56510,16,10,3,3,1,2,2,0,0,40,39,1
"19757",32,7,337696,16,10,3,12,1,5,2,0,0,50,39,1
"19758",40,5,183765,12,9,3,8,1,5,2,0,0,40,39,1
"19759",27,7,107846,12,9,5,11,2,5,2,0,0,30,39,1
"19760",34,3,22641,12,9,5,11,2,1,2,0,0,40,39,1
"19761",35,5,204590,9,11,3,8,6,3,1,0,0,40,39,2
"19762",29,5,114801,16,10,3,4,1,5,2,0,0,40,39,1
"19763",41,5,190591,12,9,6,8,5,3,1,0,0,20,39,1
"19764",33,8,220066,11,16,3,10,6,5,1,0,0,48,39,2
"19765",22,1,228480,12,9,3,3,4,5,1,0,0,20,39,1
"19766",52,5,128378,10,13,3,10,1,5,2,0,0,40,39,2
"19767",20,5,157595,12,9,3,3,1,5,2,0,0,40,39,1
"19769",63,5,339755,10,13,3,10,1,5,2,0,0,50,39,2
"19770",49,5,240841,6,4,1,8,5,5,1,0,0,35,39,1
"19771",58,5,94345,12,9,3,12,1,5,2,0,0,40,39,1
"19772",23,7,289116,12,9,1,8,5,5,1,0,0,50,39,1
"19773",59,5,176647,12,9,3,3,1,5,2,0,0,40,39,2
"19774",49,7,79627,16,10,3,4,1,5,2,0,0,40,39,1
"19776",17,1,161981,1,6,5,3,4,5,2,0,0,40,39,1
"19777",20,5,493443,2,7,5,6,2,5,2,0,0,40,39,1
"19778",36,5,86459,9,11,3,4,1,5,2,0,1887,50,39,2
"19780",34,5,185408,16,10,5,4,2,5,1,0,0,40,39,1
"19781",63,5,101077,8,12,4,1,3,5,1,0,0,35,39,1
"19782",51,5,147200,12,9,5,1,2,3,1,0,0,40,39,1
"19783",40,8,166327,16,10,1,1,2,3,1,0,0,35,39,1
"19784",55,5,178644,7,5,3,3,1,5,2,0,0,55,39,1
"19785",35,5,126675,12,9,1,3,2,5,2,0,0,46,39,1
"19786",30,5,158420,10,13,5,7,2,5,2,0,0,25,39,1
"19788",29,5,46609,1,6,5,3,2,3,2,0,0,40,39,1
"19790",32,7,37232,15,15,3,10,1,5,2,7688,0,45,39,2
"19791",55,5,141877,10,13,3,7,1,5,2,0,0,40,39,1
"19792",47,3,81654,16,10,1,4,2,5,2,0,0,56,39,2
"19793",50,5,177705,10,13,1,8,2,5,2,0,0,40,39,1
"19794",42,5,124792,12,9,3,3,1,3,2,7688,0,45,39,2
"19795",32,7,129497,16,10,3,3,1,5,2,0,0,55,39,2
"19796",60,5,114413,8,12,3,12,1,5,2,0,0,30,39,1
"19797",53,5,189511,12,9,3,3,1,5,2,0,0,40,39,1
"19798",58,5,111625,10,13,7,4,5,5,2,8614,0,40,39,2
"19799",45,5,246431,10,13,5,10,2,5,2,0,0,30,39,1
"19800",31,5,147654,12,9,5,4,4,5,2,0,0,40,39,1
"19801",32,7,443546,12,9,5,3,2,5,2,0,0,40,39,1
"19802",37,5,281751,16,10,1,8,5,5,1,0,0,30,39,1
"19803",28,5,263128,16,10,5,1,2,5,1,0,0,60,39,1
"19804",26,5,292692,3,8,5,3,2,5,2,0,0,40,26,1
"19806",34,5,430554,16,10,3,4,1,5,2,0,0,50,39,2
"19807",42,5,317078,12,9,1,7,2,3,2,0,0,40,39,1
"19808",48,5,108557,10,13,3,13,6,5,1,99999,0,40,39,2
"19809",32,5,207400,12,9,5,7,5,3,1,0,0,40,39,1
"19810",35,5,187089,9,11,3,4,6,5,1,0,0,42,39,2
"19811",46,3,398986,11,16,3,10,6,5,1,0,1902,52,39,2
"19812",38,5,238980,16,10,3,8,1,5,2,0,0,40,39,1
"19814",35,5,183800,10,13,3,1,1,5,2,0,0,40,39,2
"19815",61,1,226989,12,9,1,3,2,5,2,4865,0,40,39,1
"19816",45,5,287190,8,12,1,1,5,3,2,0,0,35,39,1
"19817",31,5,111363,10,13,5,4,2,5,2,0,0,40,39,1
"19818",52,6,260938,16,10,3,4,1,5,2,0,0,60,39,2
"19819",20,5,183594,16,10,5,6,4,5,2,0,0,50,39,1
"19820",64,1,49194,2,7,3,3,1,5,2,0,0,30,39,1
"19821",20,1,117618,16,10,5,3,4,5,2,0,0,40,39,1
"19822",24,5,172496,13,14,5,13,2,5,2,0,0,50,39,1
"19823",29,5,389713,9,11,3,3,1,5,2,0,0,40,39,2
"19824",23,5,174413,10,13,5,4,2,5,1,0,0,40,39,1
"19825",34,8,189843,12,9,3,1,1,5,2,0,0,40,39,1
"19826",54,5,198546,13,14,7,1,5,5,1,0,0,38,39,1
"19827",21,5,82497,16,10,5,8,2,5,1,0,0,30,39,1
"19828",23,5,193090,10,13,5,1,4,5,1,0,0,30,39,1
"19829",79,5,172220,6,4,7,9,2,5,1,2964,0,30,39,1
"19830",55,5,208451,13,14,3,4,1,5,2,0,0,40,39,2
"19831",42,1,234277,12,9,4,3,2,5,2,0,0,35,39,1
"19832",60,5,163729,12,9,1,13,5,5,1,2597,0,40,39,1
"19833",37,5,434097,8,12,1,3,2,3,2,0,0,40,39,1
"19834",47,5,192053,12,9,1,14,2,5,2,0,1590,40,39,1
"19835",20,8,178628,16,10,5,1,4,5,2,0,0,40,39,1
"19836",53,5,96827,10,13,5,8,2,5,2,0,0,40,2,1
"19837",34,5,154667,12,9,3,7,6,5,1,0,0,40,39,1
"19838",43,5,160246,16,10,1,10,5,3,1,0,0,40,39,1
"19839",24,7,166036,16,10,3,14,1,5,2,0,0,60,39,1
"19840",23,5,186813,12,9,5,11,4,1,2,0,0,40,39,1
"19841",29,5,162312,9,11,5,7,2,4,2,0,0,40,39,1
"19842",58,5,183893,16,10,1,1,5,3,1,0,0,40,39,1
"19843",55,1,270228,8,12,3,3,1,3,2,7688,0,40,39,2
"19844",40,5,111829,13,14,5,1,4,5,1,0,0,40,39,1
"19845",43,2,175669,16,10,3,1,6,5,1,0,0,40,39,1
"19846",25,8,104097,13,14,5,4,2,5,2,0,0,40,39,1
"19847",23,3,117618,10,13,5,10,4,5,2,0,0,24,39,1
"19848",34,6,202450,12,9,3,3,1,5,2,0,0,50,39,1
"19849",26,5,109570,16,10,6,12,5,5,1,0,0,35,39,1
"19851",39,5,236391,12,9,3,14,1,5,2,0,0,50,39,2
"19852",21,5,136975,12,9,5,8,4,5,2,0,0,40,39,1
"19853",45,5,167523,12,9,3,14,1,5,2,0,2179,45,39,1
"19854",33,5,240979,16,10,5,4,2,5,2,0,0,40,39,1
"19856",39,5,151023,16,10,1,1,5,5,1,114,0,45,39,1
"19857",29,5,236436,8,12,5,10,2,5,1,8614,0,40,39,2
"19858",29,1,153167,16,10,5,3,4,3,1,0,0,40,39,1
"19859",52,5,61735,2,7,3,8,1,5,2,0,0,40,39,1
"19860",34,5,243165,10,13,3,8,1,5,2,0,0,30,39,2
"19861",24,5,388885,12,9,5,7,2,5,2,0,0,48,39,1
"19862",77,6,84979,11,16,3,5,1,5,2,20051,0,40,39,2
"19863",34,7,87209,13,14,3,5,1,5,2,0,0,60,39,1
"19865",31,5,179013,12,9,6,3,2,3,2,0,0,40,39,1
"19867",50,7,68898,13,14,3,12,1,5,2,7688,0,55,39,2
"19868",32,5,156464,12,9,3,3,1,5,2,0,0,40,39,1
"19869",57,5,35884,12,9,1,8,2,5,1,0,0,40,39,1
"19870",32,5,182714,12,9,5,12,2,5,1,0,0,45,39,1
"19872",37,7,177277,16,10,5,3,2,5,2,0,0,40,39,1
"19873",51,5,70767,12,9,3,1,3,5,1,0,0,40,39,1
"19874",33,7,520078,8,12,1,12,5,3,2,0,0,60,39,1
"19875",53,3,321770,12,9,4,14,3,5,1,0,0,35,39,1
"19876",32,5,158416,12,9,1,12,2,5,2,0,0,50,39,1
"19877",30,5,312667,16,10,3,3,1,5,2,0,0,40,39,1
"19878",19,5,208656,16,10,5,1,4,5,1,594,0,20,39,1
"19879",33,5,31481,10,13,4,8,5,5,1,0,0,24,39,1
"19880",31,5,259531,9,11,5,1,2,5,1,0,0,40,39,1
"19881",28,5,186239,16,10,5,1,5,3,1,0,0,40,39,1
"19882",19,5,162954,3,8,5,8,4,5,1,0,0,20,39,1
"19883",27,5,249315,12,9,3,12,1,5,2,0,0,60,39,1
"19884",21,5,308237,5,3,3,6,1,5,2,0,0,40,26,1
"19885",24,5,103064,10,13,5,10,2,5,1,0,0,40,39,1
"19886",46,5,185847,12,9,1,14,2,5,2,0,0,54,39,1
"19887",31,5,168521,10,13,5,4,2,5,1,0,0,40,39,1
"19888",60,5,198170,16,10,3,14,1,5,2,0,0,40,39,2
"19889",21,5,353628,1,6,6,12,5,3,1,0,0,38,39,1
"19890",38,1,273285,2,7,5,3,2,5,1,0,0,32,39,1
"19891",31,5,272069,9,11,1,14,2,5,2,0,0,40,39,1
"19892",26,5,22328,10,13,3,12,1,5,2,0,0,40,39,2
"19893",46,5,309212,12,9,1,9,2,5,1,0,0,25,39,1
"19894",25,6,148888,12,9,3,4,1,5,2,0,0,60,39,2
"19895",23,3,324637,16,10,5,1,2,5,2,0,0,30,39,1
"19896",53,6,55139,13,14,3,4,1,5,2,0,0,40,39,2
"19897",42,1,212206,13,14,3,3,6,5,1,0,1887,48,39,2
"19898",29,5,119004,12,9,3,1,6,5,1,0,2179,40,39,1
"19899",45,5,252079,16,10,3,10,1,5,2,0,0,50,39,2
"19900",70,5,315868,10,13,1,1,2,5,2,0,0,40,39,1
"19901",55,6,392325,10,13,3,12,1,5,2,99999,0,60,39,2
"19902",40,8,174283,11,16,3,10,1,5,2,0,1887,50,39,2
"19903",17,5,126832,1,6,5,8,4,5,2,0,0,30,39,1
"19904",18,5,126071,12,9,5,3,4,5,2,0,0,40,39,1
"19905",34,5,265706,13,14,5,12,5,5,2,0,0,60,39,2
"19906",41,5,282964,16,10,1,1,2,5,1,0,0,40,39,1
"19907",28,5,328518,10,13,5,1,2,5,2,0,0,40,39,1
"19908",23,8,283499,12,9,5,11,4,5,2,0,0,40,39,1
"19909",32,5,286675,16,10,5,4,3,5,2,0,0,40,39,1
"19910",56,5,136472,6,4,3,7,1,3,2,0,0,48,39,1
"19911",36,5,132879,12,9,1,4,5,5,2,0,0,45,39,1
"19912",26,5,314798,12,9,5,1,2,5,2,0,0,50,39,1
"19914",35,5,134367,8,12,1,1,5,5,1,0,0,40,39,1
"19915",25,3,366796,10,13,5,10,2,5,1,0,0,40,39,1
"19916",28,5,195573,12,9,3,14,1,5,2,0,0,50,39,1
"19917",21,5,33616,16,10,5,1,4,5,1,0,0,25,39,1
"19918",31,5,164190,1,6,3,14,1,5,2,0,0,40,39,1
"19919",23,5,380281,8,12,5,8,4,5,2,0,0,25,4,1
"19920",58,6,190763,10,13,3,10,1,5,2,0,0,40,39,2
"19921",55,3,209535,13,14,3,10,1,5,2,0,0,40,39,2
"19922",54,5,156003,12,9,3,3,1,5,2,0,0,40,39,1
"19923",33,5,55699,12,9,3,14,1,5,2,3908,0,40,39,1
"19924",28,5,183151,2,7,3,6,1,5,2,7688,0,40,39,2
"19925",40,5,198790,2,7,3,7,1,5,2,0,0,30,39,1
"19928",55,5,143266,12,9,1,1,5,5,2,0,0,25,39,1
